Report.date,Mlocation,Zone,Start.date.time,End.date.time,Notification.sent,Off-line.duration,High.Level.Reason
2018-09-25T00:00:00Z,GM0066,ZoneBMAR,2018-09-24T22:13:00Z,2018-09-25T09:18:00Z,2018-09-25T07:57:00Z,11.083333334361669,Most.p(CP_OFF)
2018-09-25T00:00:00Z,DM0062,ZoneCKAS,2018-09-25T08:30:00Z,2018-09-25T09:25:00Z,2018-09-25T08:41:00Z,0.9166666656383313,CP_OFF
2018-09-25T00:00:00Z,GM0068,ZoneCKAS,2018-09-25T08:30:00Z,2018-09-25T09:25:00Z,2018-09-25T08:41:00Z,0.9166666656383313,CP_OFF
2018-09-25T00:00:00Z,HM0082,ZoneCKAS,2018-09-25T08:30:00Z,2018-09-25T09:25:00Z,2018-09-25T08:41:00Z,0.9166666656383313,CP_OFF
2018-09-25T00:00:00Z,SM0239,ZoneCKAS,2018-09-25T08:30:00Z,2018-09-25T09:25:00Z,2018-09-25T08:41:00Z,0.9166666656383313,CP_OFF
2018-09-25T00:00:00Z,TM0278,ZoneCKAS,2018-09-25T08:30:00Z,2018-09-25T09:25:00Z,2018-09-25T08:41:00Z,0.9166666656383313,CP_OFF
2018-09-25T00:00:00Z,UM0294,ZoneCKAS,2018-09-25T08:30:00Z,2018-09-25T09:25:00Z,2018-09-25T08:41:00Z,0.9166666656383313,CP_OFF
2018-09-25T00:00:00Z,VM0312,ZoneCKAS,2018-09-25T08:30:00Z,2018-09-25T09:25:00Z,2018-09-25T08:41:00Z,0.9166666656383313,CP_OFF
2018-09-25T00:00:00Z,NM0209,ZoneDSHA,2018-09-25T13:47:00Z,2018-09-25T14:35:00Z,2018-09-25T14:08:00Z,0.7999999991152436,CP_OFF
2018-09-25T00:00:00Z,CM0048,ZoneDSHA,2018-09-25T13:47:00Z,2018-09-25T14:35:00Z,2018-09-25T14:08:00Z,0.7999999991152436,CP_OFF
2018-09-25T00:00:00Z,CM0055,ZoneDSHA,2018-09-25T13:47:00Z,2018-09-25T14:35:00Z,2018-09-25T14:08:00Z,0.7999999991152436,CP_OFF
2018-09-25T00:00:00Z,EM0063,ZoneDSHA,2018-09-25T13:47:00Z,2018-09-25T14:35:00Z,2018-09-25T14:08:00Z,0.7999999991152436,CP_OFF
2018-09-25T00:00:00Z,HM0090,ZoneDSHA,2018-09-25T13:47:00Z,2018-09-25T14:35:00Z,2018-09-25T14:08:00Z,0.7999999991152436,CP_OFF
2018-09-25T00:00:00Z,KM0154,ZoneDSHA,2018-09-25T13:47:00Z,2018-09-25T14:35:00Z,2018-09-25T14:08:00Z,0.7999999991152436,CP_OFF
2018-09-25T00:00:00Z,NM0211,ZoneDSHA,2018-09-25T13:47:00Z,2018-09-25T14:35:00Z,2018-09-25T14:08:00Z,0.7999999991152436,CP_OFF
2018-09-25T00:00:00Z,NM0214,ZoneDSHA,2018-09-25T13:47:00Z,2018-09-25T14:35:00Z,2018-09-25T14:08:00Z,0.7999999991152436,CP_OFF
2018-09-25T00:00:00Z,NM0216,ZoneDSHA,2018-09-25T13:47:00Z,2018-09-25T14:35:00Z,2018-09-25T14:08:00Z,0.7999999991152436,CP_OFF
2018-09-25T00:00:00Z,NM0219,ZoneDSHA,2018-09-25T13:47:00Z,2018-09-25T14:35:00Z,2018-09-25T14:08:00Z,0.7999999991152436,CP_OFF
2018-09-25T00:00:00Z,JM0110,ZoneDSHA,2018-09-25T13:47:00Z,2018-09-25T14:35:00Z,2018-09-25T14:08:00Z,0.7999999991152436,CP_OFF
2018-09-25T00:00:00Z,AM0032,ZoneHASK,2018-09-25T09:58:00Z,2018-09-25T16:25:00Z,2018-09-25T10:18:00Z,6.450000000069849,Most.p(CP_OFF)
2018-09-25T00:00:00Z,HM0081,ZoneEHAD,2018-09-25T09:40:00Z,2018-09-25T16:25:00Z,2018-09-25T10:00:00Z,6.75,Most.p(CP_OFF)
2018-09-25T00:00:00Z,MM0183,ZoneEHAD,2018-09-25T09:40:00Z,2018-09-25T16:25:00Z,2018-09-25T10:00:00Z,6.75,Most.p(CP_OFF)
2018-09-25T00:00:00Z,HM0101,ZoneEHAD,2018-09-25T09:40:00Z,2018-09-25T16:30:00Z,2018-09-25T10:00:00Z,6.833333332731854,Most.p(CP_OFF)
2018-09-25T00:00:00Z,SM0244,ZoneHASK,2018-09-25T08:34:00Z,2018-09-25T16:30:00Z,2018-09-25T08:34:00Z,7.933333334396593,Most.p(CP_OFF)
2018-09-25T00:00:00Z,ZM0320,ZoneFMTU,2018-09-25T08:34:00Z,2018-09-25T16:30:00Z,2018-09-25T08:34:00Z,7.933333334396593,Most.p(CP_OFF)
2018-09-25T00:00:00Z,GM0066,ZoneBMAR,2018-09-25T11:00:00Z,2018-09-26T09:10:00Z,2018-09-25T11:20:00Z,22.16666666645324,Most.p(CP_OFF)
2018-09-25T00:00:00Z,BM0042,ZoneCKAS,2018-09-25T15:20:00Z,2018-09-26T09:20:00Z,2018-09-25T15:40:00Z,18,Most.p(CP_OFF)
2018-09-25T00:00:00Z,TM0265,ZoneFMTU,2018-09-25T08:34:00Z,2018-09-25T16:30:00Z,2018-09-25T08:34:00Z,7.933333334396593,Most.p(CP_OFF)
2018-09-26T00:00:00Z,SM0250,ZoneFMTU,2018-09-26T10:54:00Z,2018-09-26T11:40:00Z,2018-09-26T11:15:00Z,0.7666666656732559,Most.p(CP_OFF)
2018-09-26T00:00:00Z,CM0047,ZoneBMAR,2018-09-26T10:59:00Z,2018-09-26T12:05:00Z,2018-09-26T11:23:00Z,1.0999999990453944,Most.p(CP_OFF)
2018-09-26T00:00:00Z,ZM0324,ZoneDSHA,2018-09-26T10:59:00Z,2018-09-26T13:18:00Z,2018-09-26T11:23:00Z,2.3166666670585983,Most.p(CP_OFF)
2018-09-26T00:00:00Z,RM0237,ZoneHASK,2018-09-26T14:34:00Z,2018-09-26T15:40:00Z,2018-09-26T14:54:00Z,1.100000001664739,Most.p(CP_OFF)
2018-09-26T00:00:00Z,AM0005,ZoneCKAS,2018-09-26T11:55:00Z,2018-09-26T15:59:00Z,2018-09-26T12:17:00Z,4.066666665603407,CP_OFF
2018-09-26T00:00:00Z,AM0006,ZoneCKAS,2018-09-26T11:55:00Z,2018-09-26T15:59:00Z,2018-09-26T12:17:00Z,4.066666665603407,CP_OFF
2018-09-26T00:00:00Z,BM0042,ZoneCKAS,2018-09-26T11:55:00Z,2018-09-26T15:59:00Z,2018-09-26T12:17:00Z,4.066666665603407,CP_OFF
2018-09-26T00:00:00Z,HM0080,ZoneCKAS,2018-09-26T11:55:00Z,2018-09-26T15:59:00Z,2018-09-26T12:17:00Z,4.066666665603407,CP_OFF
2018-09-26T00:00:00Z,HM0097,ZoneCKAS,2018-09-26T11:55:00Z,2018-09-26T15:59:00Z,2018-09-26T12:17:00Z,4.066666665603407,CP_OFF
2018-09-26T00:00:00Z,LM0168,ZoneCKAS,2018-09-26T11:55:00Z,2018-09-26T15:59:00Z,2018-09-26T12:17:00Z,4.066666665603407,CP_OFF
2018-09-26T00:00:00Z,MM0187,ZoneCKAS,2018-09-26T11:55:00Z,2018-09-26T15:59:00Z,2018-09-26T12:17:00Z,4.066666665603407,CP_OFF
2018-09-26T00:00:00Z,MM0193,ZoneCKAS,2018-09-26T11:55:00Z,2018-09-26T15:59:00Z,2018-09-26T12:17:00Z,4.066666665603407,CP_OFF
2018-09-26T00:00:00Z,NM0205,ZoneCKAS,2018-09-26T11:55:00Z,2018-09-26T15:59:00Z,2018-09-26T12:17:00Z,4.066666665603407,CP_OFF
2018-09-26T00:00:00Z,SM0257,ZoneCKAS,2018-09-26T11:55:00Z,2018-09-26T15:59:00Z,2018-09-26T12:17:00Z,4.066666665603407,CP_OFF
2018-09-26T00:00:00Z,NM0220,ZoneHASK,2018-09-26T10:50:00Z,2018-09-26T16:18:00Z,2018-09-26T11:11:00Z,5.466666667198297,CP_OFF
2018-09-26T00:00:00Z,NM0207,ZoneASTE,2018-09-26T15:00:00Z,2018-09-26T17:52:00Z,2018-09-26T15:25:00Z,2.8666666655335575,Most.p(CP_OFF)
2018-09-26T00:00:00Z,VM0308,ZoneBMAR,2018-09-26T10:59:00Z,2018-09-26T18:20:00Z,2018-09-26T11:23:00Z,7.349999999860302,Most.p(CP_OFF)
2018-09-26T00:00:00Z,SM0256,ZoneFMTU,2018-09-26T19:14:00Z,2018-09-26T20:31:00Z,2018-09-26T19:34:00Z,1.2833333326270804,Most.p(CP_OFF)
2018-09-26T00:00:00Z,GM0066,ZoneBMAR,2018-09-26T20:10:00Z,2018-09-27T15:27:00Z,2018-09-26T20:30:00Z,19.283333332801703,Most.p(CP_OFF)
2018-09-27T00:00:00Z,DM0062,ZoneCKAS,2018-09-27T08:30:00Z,2018-09-27T08:58:00Z,2018-09-27T08:50:00Z,0.46666666556848213,CP_OFF
2018-09-27T00:00:00Z,GM0068,ZoneCKAS,2018-09-27T08:30:00Z,2018-09-27T08:58:00Z,2018-09-27T08:50:00Z,0.46666666556848213,CP_OFF
2018-09-27T00:00:00Z,HM0082,ZoneCKAS,2018-09-27T08:30:00Z,2018-09-27T08:58:00Z,2018-09-27T08:50:00Z,0.46666666556848213,CP_OFF
2018-09-27T00:00:00Z,SM0239,ZoneCKAS,2018-09-27T08:30:00Z,2018-09-27T08:58:00Z,2018-09-27T08:50:00Z,0.46666666556848213,CP_OFF
2018-09-27T00:00:00Z,TM0278,ZoneCKAS,2018-09-27T08:30:00Z,2018-09-27T08:58:00Z,2018-09-27T08:50:00Z,0.46666666556848213,CP_OFF
2018-09-27T00:00:00Z,UM0294,ZoneCKAS,2018-09-27T08:30:00Z,2018-09-27T08:58:00Z,2018-09-27T08:50:00Z,0.46666666556848213,CP_OFF
2018-09-27T00:00:00Z,VM0312,ZoneCKAS,2018-09-27T08:30:00Z,2018-09-27T08:58:00Z,2018-09-27T08:50:00Z,0.46666666556848213,CP_OFF
2018-09-27T00:00:00Z,AM0009,ZoneBMAR,2018-09-27T08:25:00Z,2018-09-27T09:26:00Z,2018-09-27T08:32:00Z,1.016666668758262,Maintenance
2018-09-27T00:00:00Z,CM0047,ZoneBMAR,2018-09-27T08:25:00Z,2018-09-27T09:26:00Z,2018-09-27T08:32:00Z,1.016666668758262,Maintenance
2018-09-27T00:00:00Z,DM0061,ZoneBMAR,2018-09-27T08:25:00Z,2018-09-27T09:26:00Z,2018-09-27T08:32:00Z,1.016666668758262,Maintenance
2018-09-27T00:00:00Z,GM0069,ZoneBMAR,2018-09-27T08:25:00Z,2018-09-27T09:26:00Z,2018-09-27T08:32:00Z,1.016666668758262,Maintenance
2018-09-27T00:00:00Z,HM0085,ZoneBMAR,2018-09-27T08:25:00Z,2018-09-27T09:26:00Z,2018-09-27T08:32:00Z,1.016666668758262,Maintenance
2018-09-27T00:00:00Z,HM0087,ZoneBMAR,2018-09-27T08:25:00Z,2018-09-27T09:26:00Z,2018-09-27T08:32:00Z,1.016666668758262,Maintenance
2018-09-27T00:00:00Z,KM0146,ZoneBMAR,2018-09-27T08:25:00Z,2018-09-27T09:26:00Z,2018-09-27T08:32:00Z,1.016666668758262,Maintenance
2018-09-27T00:00:00Z,VM0298,ZoneBMAR,2018-09-27T08:25:00Z,2018-09-27T09:26:00Z,2018-09-27T08:32:00Z,1.016666668758262,Maintenance
2018-09-27T00:00:00Z,VM0310,ZoneBMAR,2018-09-27T08:25:00Z,2018-09-27T09:26:00Z,2018-09-27T08:32:00Z,1.016666668758262,Maintenance
2018-09-27T00:00:00Z,ZM0318,ZoneBMAR,2018-09-27T08:25:00Z,2018-09-27T09:26:00Z,2018-09-27T08:32:00Z,1.016666668758262,Maintenance
2018-09-27T00:00:00Z,AM0035,ZoneHASK,2018-09-26T23:27:00Z,2018-09-27T13:57:00Z,2018-09-27T08:12:00Z,14.500000000814907,Most.p(CP_OFF)
2018-09-27T00:00:00Z,AM0035,ZoneHASK,2018-09-27T13:20:00Z,2018-09-27T13:57:00Z,2018-09-27T13:44:00Z,0.6166666657081805,CP_OFF
2018-09-27T00:00:00Z,HM0106,ZoneBMAR,2018-09-27T13:20:00Z,2018-09-27T13:57:00Z,2018-09-27T13:44:00Z,0.6166666657081805,CP_OFF
2018-09-27T00:00:00Z,NM0220,ZoneHASK,2018-09-27T13:20:00Z,2018-09-27T13:57:00Z,2018-09-27T13:44:00Z,0.6166666657081805,CP_OFF
2018-09-27T00:00:00Z,AM0003,ZoneBMAR,2018-09-27T13:30:00Z,2018-09-27T14:20:00Z,2018-09-27T13:50:00Z,0.8333333327318542,CP_OFF
2018-09-27T00:00:00Z,CM0046,ZoneBMAR,2018-09-27T13:30:00Z,2018-09-27T14:20:00Z,2018-09-27T13:50:00Z,0.8333333327318542,CP_OFF
2018-09-27T00:00:00Z,MM0179,ZoneBMAR,2018-09-27T13:30:00Z,2018-09-27T14:20:00Z,2018-09-27T13:50:00Z,0.8333333327318542,CP_OFF
2018-09-27T00:00:00Z,NM0199,ZoneBMAR,2018-09-27T13:30:00Z,2018-09-27T14:20:00Z,2018-09-27T13:50:00Z,0.8333333327318542,CP_OFF
2018-09-27T00:00:00Z,NM0215,ZoneBMAR,2018-09-27T13:30:00Z,2018-09-27T14:20:00Z,2018-09-27T13:50:00Z,0.8333333327318542,CP_OFF
2018-09-27T00:00:00Z,TM0277,ZoneBMAR,2018-09-27T13:30:00Z,2018-09-27T14:20:00Z,2018-09-27T13:50:00Z,0.8333333327318542,CP_OFF
2018-09-27T00:00:00Z,VM0305,ZoneBMAR,2018-09-27T13:30:00Z,2018-09-27T14:20:00Z,2018-09-27T13:50:00Z,0.8333333327318542,CP_OFF
2018-09-27T00:00:00Z,ZM0318,ZoneBMAR,2018-09-27T13:30:00Z,2018-09-27T14:20:00Z,2018-09-27T13:50:00Z,0.8333333327318542,CP_OFF
2018-09-27T00:00:00Z,NM0213,ZoneBMAR,2018-09-27T13:30:00Z,2018-09-27T14:20:00Z,2018-09-27T13:50:00Z,0.8333333327318542,CP_OFF
2018-09-27T00:00:00Z,AM0019,ZoneASTE,2018-09-27T15:08:00Z,2018-09-27T17:26:00Z,2018-09-27T15:29:00Z,2.2999999991152436,Most.p(CP_OFF)
2018-09-27T00:00:00Z,NM0204,ZoneASTE,2018-09-27T15:08:00Z,2018-09-27T17:26:00Z,2018-09-27T15:29:00Z,2.2999999991152436,Most.p(CP_OFF)
2018-09-27T00:00:00Z,KM0142,ZoneHASK,2018-09-27T16:40:00Z,2018-09-27T18:05:00Z,2018-09-27T17:00:00Z,1.4166666670935228,Most.p(CP_OFF)
2018-09-27T00:00:00Z,AM0009,ZoneBMAR,2018-09-27T13:30:00Z,2018-09-27T18:21:00Z,2018-09-27T13:50:00Z,4.849999999220017,CP_OFF
2018-09-27T00:00:00Z,PM0227,ZoneCKAS,2018-09-27T16:50:00Z,2018-09-27T18:52:00Z,2018-09-27T17:10:00Z,2.0333333328017034,Most.p(CP_OFF)
2018-09-27T00:00:00Z,CM0048,ZoneDSHA,2018-09-27T18:33:00Z,2018-09-27T19:31:00Z,2018-09-27T18:56:00Z,0.9666666649281979,Most.p(CP_OFF)
2018-09-27T00:00:00Z,CM0055,ZoneDSHA,2018-09-27T18:33:00Z,2018-09-27T19:31:00Z,2018-09-27T18:56:00Z,0.9666666649281979,Most.p(CP_OFF)
2018-09-27T00:00:00Z,EM0063,ZoneDSHA,2018-09-27T18:33:00Z,2018-09-27T19:31:00Z,2018-09-27T18:56:00Z,0.9666666649281979,Most.p(CP_OFF)
2018-09-27T00:00:00Z,NM0214,ZoneDSHA,2018-09-27T18:33:00Z,2018-09-27T19:31:00Z,2018-09-27T18:56:00Z,0.9666666649281979,Most.p(CP_OFF)
2018-09-27T00:00:00Z,NM0216,ZoneDSHA,2018-09-27T18:33:00Z,2018-09-27T19:31:00Z,2018-09-27T18:56:00Z,0.9666666649281979,Most.p(CP_OFF)
2018-09-27T00:00:00Z,HM0078,ZoneEHAD,2018-09-27T11:20:00Z,2018-09-27T21:24:00Z,2018-09-27T11:43:00Z,10.066666668048128,Most.p(CP_OFF)
2018-09-27T00:00:00Z,KM0127,ZoneEHAD,2018-09-27T11:20:00Z,2018-09-27T21:24:00Z,2018-09-27T11:43:00Z,10.066666668048128,Most.p(CP_OFF)
2018-09-27T00:00:00Z,TM0264,ZoneEHAD,2018-09-27T11:20:00Z,2018-09-27T21:24:00Z,2018-09-27T11:43:00Z,10.066666668048128,Most.p(CP_OFF)
2018-09-27T00:00:00Z,TM0281,ZoneEHAD,2018-09-27T11:20:00Z,2018-09-27T21:24:00Z,2018-09-27T11:43:00Z,10.066666668048128,Most.p(CP_OFF)
2018-09-27T00:00:00Z,AM0003,ZoneBMAR,2018-09-27T19:50:00Z,2018-09-27T21:51:00Z,2018-09-27T20:11:00Z,2.0166666673030704,Most.p(CP_OFF)
2018-09-27T00:00:00Z,KM0162,ZoneCKAS,2018-09-27T17:49:00Z,2018-09-28T08:07:00Z,2018-09-27T18:05:00Z,14.299999999115244,CP_OFF
2018-09-27T00:00:00Z,AM0012,ZoneCKAS,2018-09-27T17:49:00Z,2018-09-28T12:50:00Z,2018-09-27T18:05:00Z,19.01666666631354,CP_OFF
2018-09-27T00:00:00Z,MM0186,ZoneCKAS,2018-09-27T17:49:00Z,2018-09-28T12:50:00Z,2018-09-27T18:05:00Z,19.01666666631354,CP_OFF
2018-09-27T00:00:00Z,MM0197,ZoneCKAS,2018-09-27T17:49:00Z,2018-09-28T12:50:00Z,2018-09-27T18:05:00Z,19.01666666631354,CP_OFF
2018-09-27T00:00:00Z,DM0057,ZoneDSHA,2018-09-27T21:38:00Z,2018-09-28T12:55:00Z,2018-09-27T21:58:00Z,15.283333331986796,Freezing
2018-09-27T00:00:00Z,ZM0324,ZoneDSHA,2018-09-27T21:38:00Z,2018-09-28T12:55:00Z,2018-09-27T21:58:00Z,15.283333331986796,Freezing
2018-09-27T00:00:00Z,NM0206,ZoneFMTU,2018-09-27T21:23:00Z,2018-09-28T15:20:00Z,2018-09-27T21:43:00Z,17.950000000710133,Most.p(CP_OFF)
2018-09-28T00:00:00Z,CM0049,ZoneDSHA,2018-09-28T07:45:00Z,2018-09-28T08:11:00Z,2018-09-28T08:08:00Z,0.4333333319518715,Most.p(CP_OFF)
2018-09-28T00:00:00Z,HM0090,ZoneDSHA,2018-09-28T07:45:00Z,2018-09-28T08:11:00Z,2018-09-28T08:08:00Z,0.4333333319518715,Most.p(CP_OFF)
2018-09-28T00:00:00Z,NM0210,ZoneDSHA,2018-09-28T07:45:00Z,2018-09-28T08:11:00Z,2018-09-28T08:08:00Z,0.4333333319518715,Most.p(CP_OFF)
2018-09-28T00:00:00Z,AM0010,ZoneHASK,2018-09-28T10:15:00Z,2018-09-28T11:05:00Z,2018-09-28T10:38:00Z,0.8333333351765759,CP_OFF
2018-09-28T00:00:00Z,AM0032,ZoneHASK,2018-09-28T10:15:00Z,2018-09-28T11:05:00Z,2018-09-28T10:38:00Z,0.8333333351765759,CP_OFF
2018-09-28T00:00:00Z,JM0112,ZoneHASK,2018-09-28T10:15:00Z,2018-09-28T11:05:00Z,2018-09-28T10:38:00Z,0.8333333351765759,CP_OFF
2018-09-28T00:00:00Z,MM0194,ZoneHASK,2018-09-28T10:15:00Z,2018-09-28T11:05:00Z,2018-09-28T10:38:00Z,0.8333333351765759,CP_OFF
2018-09-28T00:00:00Z,MM0191,ZoneEHAD,2018-09-28T10:10:00Z,2018-09-28T11:48:00Z,2018-09-28T10:33:00Z,1.6333333342918195,Most.p(CP_OFF)
2018-09-28T00:00:00Z,AM0021,ZoneHASK,2018-09-28T10:15:00Z,2018-09-28T11:49:00Z,2018-09-28T10:38:00Z,1.5666666672332212,CP_OFF
2018-09-28T00:00:00Z,AM0028,ZoneHASK,2018-09-28T10:15:00Z,2018-09-28T11:49:00Z,2018-09-28T10:38:00Z,1.5666666672332212,CP_OFF
2018-09-28T00:00:00Z,KM0149,ZoneHASK,2018-09-28T10:15:00Z,2018-09-28T11:49:00Z,2018-09-28T10:38:00Z,1.5666666672332212,CP_OFF
2018-09-28T00:00:00Z,KM0153,ZoneHASK,2018-09-28T10:15:00Z,2018-09-28T11:49:00Z,2018-09-28T10:38:00Z,1.5666666672332212,CP_OFF
2018-09-28T00:00:00Z,SM0244,ZoneHASK,2018-09-28T10:20:00Z,2018-09-28T11:50:00Z,2018-09-28T10:42:00Z,1.5,Most.p(CP_OFF)
2018-09-28T00:00:00Z,AM0009,ZoneBMAR,2018-09-28T10:31:00Z,2018-09-28T11:50:00Z,2018-09-28T10:51:00Z,1.3166666686884128,CP_OFF
2018-09-28T00:00:00Z,ZM0318,ZoneBMAR,2018-09-28T10:31:00Z,2018-09-28T11:50:00Z,2018-09-28T10:51:00Z,1.3166666686884128,CP_OFF
2018-09-28T00:00:00Z,DM0062,ZoneCKAS,2018-09-28T08:47:00Z,2018-09-28T11:55:00Z,2018-09-28T09:07:00Z,3.1333333344664425,CP_OFF
2018-09-28T00:00:00Z,GM0068,ZoneCKAS,2018-09-28T08:47:00Z,2018-09-28T11:55:00Z,2018-09-28T09:07:00Z,3.1333333344664425,CP_OFF
2018-09-28T00:00:00Z,HM0082,ZoneCKAS,2018-09-28T08:47:00Z,2018-09-28T11:55:00Z,2018-09-28T09:07:00Z,3.1333333344664425,CP_OFF
2018-09-28T00:00:00Z,SM0239,ZoneCKAS,2018-09-28T08:47:00Z,2018-09-28T11:55:00Z,2018-09-28T09:07:00Z,3.1333333344664425,CP_OFF
2018-09-28T00:00:00Z,TM0273,ZoneCKAS,2018-09-28T08:47:00Z,2018-09-28T11:55:00Z,2018-09-28T09:07:00Z,3.1333333344664425,CP_OFF
2018-09-28T00:00:00Z,VM0312,ZoneCKAS,2018-09-28T08:47:00Z,2018-09-28T11:55:00Z,2018-09-28T09:07:00Z,3.1333333344664425,CP_OFF
2018-09-28T00:00:00Z,TM0269,ZoneBMAR,2018-09-28T11:15:00Z,2018-09-28T12:29:00Z,2018-09-28T11:35:00Z,1.2333333336864598,Most.p(CP_OFF)
2018-09-28T00:00:00Z,AM0011,ZoneBMAR,2018-09-28T11:40:00Z,2018-09-28T12:40:00Z,2018-09-28T12:01:00Z,1.0000000008149073,Most.p(CP_OFF)
2018-09-28T00:00:00Z,PM0228,ZoneFMTU,2018-09-28T10:20:00Z,2018-09-28T13:02:00Z,2018-09-28T10:42:00Z,2.700000000069849,Most.p(CP_OFF)
2018-09-28T00:00:00Z,HM0081,ZoneEHAD,2018-09-28T13:43:00Z,2018-09-28T15:14:00Z,2018-09-28T14:03:00Z,1.516666665673256,Most.p(CP_OFF)
2018-09-28T00:00:00Z,VM0310,ZoneBMAR,2018-09-28T16:09:00Z,2018-09-28T16:33:00Z,2018-09-28T16:29:00Z,0.3999999983352609,Most.p(CP_OFF)
2018-09-28T00:00:00Z,HM0087,ZoneBMAR,2018-09-28T15:03:00Z,2018-09-28T16:34:00Z,2018-09-28T15:27:00Z,1.5166666681179777,Most.p(CP_OFF)
2018-09-28T00:00:00Z,VM0310,ZoneBMAR,2018-09-28T21:40:00Z,2018-09-29T09:10:00Z,2018-09-28T21:57:00Z,11.499999998370185,Most.p(CP_OFF)
2018-09-28T00:00:00Z,NM0202,ZoneASTE,2018-09-28T20:17:00Z,2018-09-29T11:15:00Z,2018-09-28T20:37:00Z,14.96666666638339,CP_OFF
2018-09-29T00:00:00Z,MM0180,ZoneFMTU,2018-09-29T13:43:00Z,2018-09-29T16:50:00Z,2018-09-29T14:03:00Z,3.116666666348465,Most.p(CP_OFF)
2018-09-29T00:00:00Z,QM0234,ZoneFMTU,2018-09-29T13:43:00Z,2018-09-29T16:50:00Z,2018-09-29T14:03:00Z,3.116666666348465,Most.p(CP_OFF)
2018-09-29T00:00:00Z,CM0054,ZoneBMAR,2018-09-29T10:55:00Z,2018-09-29T17:48:00Z,2018-09-29T11:15:00Z,6.8833333342918195,Reparations
2018-09-29T00:00:00Z,BM0041,ZoneFMTU,2018-09-29T16:59:00Z,2018-09-29T18:39:00Z,2018-09-29T17:19:00Z,1.6666666654637083,CP_OFF
2018-09-29T00:00:00Z,AM0009,ZoneBMAR,2018-09-29T10:55:00Z,2018-09-30T07:54:00Z,2018-09-29T11:15:00Z,20.983333334326744,Most.p(CP_OFF)
2018-09-29T00:00:00Z,SM0240,ZoneHASK,2018-09-29T23:52:00Z,2018-09-30T13:30:00Z,2018-09-30T07:44:00Z,13.633333334466442,CP_OFF
2018-09-30T00:00:00Z,CM0054,ZoneBMAR,2018-09-30T09:23:00Z,2018-09-30T10:47:00Z,2018-09-30T09:44:00Z,1.40000000159489,Most.p(CP_OFF)
2018-09-30T00:00:00Z,KM0145,ZoneHASK,2018-09-30T10:09:00Z,2018-09-30T11:27:00Z,2018-09-30T10:29:00Z,1.2999999984749593,Most.p(CP_OFF)
2018-09-30T00:00:00Z,HM0102,ZoneCKAS,2018-09-30T10:25:00Z,2018-09-30T12:05:00Z,2018-09-30T10:45:00Z,1.6666666654637083,CP_OFF
2018-09-30T00:00:00Z,MM0195,ZoneCKAS,2018-09-30T10:25:00Z,2018-09-30T12:05:00Z,2018-09-30T10:45:00Z,1.6666666654637083,CP_OFF
2018-09-30T00:00:00Z,SM0255,ZoneCKAS,2018-09-30T10:25:00Z,2018-09-30T12:05:00Z,2018-09-30T10:45:00Z,1.6666666654637083,CP_OFF
2018-09-30T00:00:00Z,AM0023,ZoneEHAD,2018-09-30T08:30:00Z,2018-09-30T12:15:00Z,2018-09-30T08:48:00Z,3.75,Most.p(CP_OFF)
2018-09-30T00:00:00Z,SM0258,ZoneEHAD,2018-09-30T08:30:00Z,2018-09-30T12:15:00Z,2018-09-30T08:48:00Z,3.75,Most.p(CP_OFF)
2018-09-30T00:00:00Z,VM0305,ZoneBMAR,2018-09-30T15:14:00Z,2018-09-30T15:40:00Z,2018-09-30T15:33:00Z,0.4333333343965933,Most.p(CP_OFF)
2018-09-30T00:00:00Z,MM0183,ZoneEHAD,2018-09-30T17:44:00Z,2018-09-30T19:20:00Z,2018-09-30T18:03:00Z,1.6000000006752089,Most.p(CP_OFF)
2018-09-30T00:00:00Z,MM0171,ZoneFMTU,2018-09-30T16:35:00Z,2018-10-01T09:14:00Z,2018-09-30T16:55:00Z,16.6500000001397,Most.p(CP_OFF)
2018-10-01T00:00:00Z,AM0031,ZoneFMTU,2018-10-01T07:58:00Z,2018-10-01T08:38:00Z,2018-10-01T08:18:00Z,0.6666666672681458,Most.p(CP_OFF)
2018-10-01T00:00:00Z,BM0041,ZoneFMTU,2018-10-01T07:58:00Z,2018-10-01T08:38:00Z,2018-10-01T08:18:00Z,0.6666666672681458,Most.p(CP_OFF)
2018-10-01T00:00:00Z,GM0076,ZoneFMTU,2018-10-01T07:58:00Z,2018-10-01T08:38:00Z,2018-10-01T08:18:00Z,0.6666666672681458,Most.p(CP_OFF)
2018-10-01T00:00:00Z,HM0089,ZoneFMTU,2018-10-01T07:58:00Z,2018-10-01T08:38:00Z,2018-10-01T08:18:00Z,0.6666666672681458,Most.p(CP_OFF)
2018-10-01T00:00:00Z,MM0188,ZoneFMTU,2018-10-01T07:58:00Z,2018-10-01T08:38:00Z,2018-10-01T08:18:00Z,0.6666666672681458,Most.p(CP_OFF)
2018-10-01T00:00:00Z,VM0309,ZoneFMTU,2018-10-01T07:58:00Z,2018-10-01T08:38:00Z,2018-10-01T08:18:00Z,0.6666666672681458,Most.p(CP_OFF)
2018-10-01T00:00:00Z,YM0314,ZoneFMTU,2018-10-01T07:58:00Z,2018-10-01T08:38:00Z,2018-10-01T08:18:00Z,0.6666666672681458,Most.p(CP_OFF)
2018-10-01T00:00:00Z,MM0171,ZoneFMTU,2018-10-01T07:58:00Z,2018-10-01T09:14:00Z,2018-10-01T08:18:00Z,1.2666666673030704,Most.p(CP_OFF)
